structure_no,latitude,longitude,geometry,inside_shakemap,pga
53C0606,34.13575,-118.08234444444444,POINT (-118.08234444444444 34.13575),True,0.16489051282405853
53C0607,34.103425,-118.71302777777778,POINT (-118.71302777777778 34.103425),True,0.27658241987228394
53C0608,34.082486111111116,-117.8532,POINT (-117.8532 34.082486111111116),True,0.09240826219320297
53C0609,34.302825,-118.25606944444445,POINT (-118.25606944444445 34.302825),True,0.24286536872386932
53C0610L,33.821358333333336,-118.20656666666667,POINT (-118.20656666666667 33.821358333333336),True,0.09518249332904816
53C0610R,33.82116666666667,-118.20650833333333,POINT (-118.20650833333333 33.82116666666667),True,0.09518249332904816
53C0611,34.114180555555556,-117.9112138888889,POINT (-117.9112138888889 34.114180555555556),True,0.10442263633012772
53C0612,33.90181666666667,-118.32640833333333,POINT (-118.32640833333333 33.90181666666667),True,0.14479640126228333
53C0613,34.12317222222222,-118.79416666666667,POINT (-118.79416666666667 34.12317222222222),True,0.2464468628168106
53C0617L,34.03296111111111,-118.03768055555555,POINT (-118.03768055555555 34.03296111111111),True,0.1329403966665268
53C0617R,34.03291111111111,-118.0377861111111,POINT (-118.0377861111111 34.03291111111111),True,0.1329403966665268
53C0618,34.47240555555556,-117.89951666666667,POINT (-117.89951666666667 34.47240555555556),True,0.09844374656677246
53C0619,34.005291666666665,-118.37336666666666,POINT (-118.37336666666666 34.005291666666665),True,0.2543816566467285
53C0620,34.08113055555556,-118.70409722222223,POINT (-118.70409722222223 34.08113055555556),True,0.23270080983638763
53C0622,34.30000833333333,-118.26918333333333,POINT (-118.26918333333333 34.30000833333333),True,0.24458248913288116
53C0623,33.84705277777778,-118.15053055555556,POINT (-118.15053055555556 33.84705277777778),True,0.11942428350448608
53C0625,33.92363888888889,-118.25177777777778,POINT (-118.25177777777778 33.92363888888889),True,0.15259476006031036
53C0627,34.11070277777778,-118.75613333333334,POINT (-118.75613333333334 34.11070277777778),True,0.29033929109573364
53C0628,33.81749166666667,-118.06974722222222,POINT (-118.06974722222222 33.81749166666667),True,0.11890606582164764
53C0629,33.83870277777778,-118.06101666666666,POINT (-118.06101666666666 33.83870277777778),True,0.1210290864109993
53C0630,33.81332222222222,-118.11420277777778,POINT (-118.11420277777778 33.81332222222222),True,0.11715292185544968
53C0631,34.13061944444444,-118.04134444444445,POINT (-118.04134444444445 34.13061944444444),True,0.14886407554149628
53C0632,33.84650833333333,-118.20935555555556,POINT (-118.20935555555556 33.84650833333333),True,0.1069740578532219
53C0633,34.11403611111111,-118.03722777777777,POINT (-118.03722777777777 34.11403611111111),True,0.148153617978096
53C0634,33.79541666666667,-118.10371666666666,POINT (-118.10371666666666 33.79541666666667),True,0.11672559380531311
53C0635,34.10650555555556,-118.03625555555556,POINT (-118.03625555555556 34.10650555555556),True,0.15018993616104126
53C0636,34.121652777777776,-118.03780555555555,POINT (-118.03780555555555 34.121652777777776),True,0.148153617978096
53C0637,33.89845555555556,-118.01448888888889,POINT (-118.01448888888889 33.89845555555556),True,0.13223092257976532
53C0638,34.03369166666666,-117.95838888888889,POINT (-117.95838888888889 34.03369166666666),True,0.10793116688728333
53C0641,33.815041666666666,-118.23186944444444,POINT (-118.23186944444444 33.815041666666666),True,0.10498673468828201
53C0642,34.508433333333336,-118.11059444444444,POINT (-118.11059444444444 34.508433333333336),True,0.09217699617147446
53C0643,34.28359722222222,-118.19760833333333,POINT (-118.19760833333333 34.28359722222222),True,0.21647870540618896
53C0644,33.85310833333333,-118.11142777777778,POINT (-118.11142777777778 33.85310833333333),True,0.12650606036186218
53C0645,33.83157777777778,-118.25452222222222,POINT (-118.25452222222222 33.83157777777778),True,0.11302077025175095
53C0646,33.89615277777778,-118.18708333333333,POINT (-118.18708333333333 33.89615277777778),True,0.14349479973316193
53C0647,33.8465,-118.20394444444445,POINT (-118.20394444444445 33.8465),True,0.10822713375091553
53C0648,34.09504166666667,-118.02759722222223,POINT (-118.02759722222223 34.09504166666667),True,0.15018993616104126
53C0649,33.94010833333333,-118.16799722222223,POINT (-118.16799722222223 33.94010833333333),True,0.16638582944869995
53C0650,34.13229444444445,-118.04286666666667,POINT (-118.04286666666667 34.13229444444445),True,0.15164728462696075
53C0651,34.13357222222222,-118.04354444444444,POINT (-118.04354444444444 34.13357222222222),True,0.15164728462696075
53C0652,33.80612222222222,-118.22824166666666,POINT (-118.22824166666666 33.80612222222222),True,0.09468838572502136
53C0653,34.11346388888889,-118.08074166666667,POINT (-118.08074166666667 34.11346388888889),True,0.17035505175590515
53C0654L,34.12941388888889,-118.08128888888889,POINT (-118.08128888888889 34.12941388888889),True,0.16489051282405853
53C0654R,34.12920277777778,-118.08139444444444,POINT (-118.08139444444444 34.12920277777778),True,0.16489051282405853
53C0655,34.12195555555556,-118.01400277777778,POINT (-118.01400277777778 34.12195555555556),True,0.14721864461898804
53C0656,34.13782222222222,-118.083675,POINT (-118.083675 34.13782222222222),True,0.16489051282405853
53C0657L,34.16161944444444,-118.089675,POINT (-118.089675 34.16161944444444),True,0.2069930136203766
53C0657R,34.16128888888889,-118.08956944444444,POINT (-118.08956944444444 34.16128888888889),True,0.2069930136203766
53C0660,34.068763888888896,-117.96998888888889,POINT (-117.96998888888889 34.068763888888896),True,0.11301036924123764
53C0661,34.06941666666667,-117.96934166666666,POINT (-117.96934166666666 34.06941666666667),True,0.11301036924123764
53C0662,34.066836111111115,-117.97159166666667,POINT (-117.97159166666667 34.066836111111115),True,0.11301036924123764
53C0663,34.06825833333334,-117.77791388888889,POINT (-117.77791388888889 34.06825833333334),True,0.09834941476583481
53C0664,33.870961111111114,-118.29065833333333,POINT (-118.29065833333333 33.870961111111114),True,0.11997330188751221
53C0666,33.89648888888889,-117.98795277777778,POINT (-117.98795277777778 33.89648888888889),True,0.1417182981967926
53C0667,34.10490277777778,-117.88137222222221,POINT (-117.88137222222221 34.10490277777778),True,0.1016867384314537
53C0668,34.10070833333334,-117.898875,POINT (-117.898875 34.10070833333334),True,0.10559780895709991
53C0669,34.09954722222223,-117.91647777777779,POINT (-117.91647777777779 34.09954722222223),True,0.10962288826704025
53C0670,34.100008333333335,-117.92530555555555,POINT (-117.92530555555555 34.100008333333335),True,0.10741814225912094
53C0671,34.09366666666667,-117.94292222222222,POINT (-117.94292222222222 34.09366666666667),True,0.10895957797765732
53C0672L,34.116025,-117.88128333333333,POINT (-117.88128333333333 34.116025),True,0.09629804641008377
53C0672R,34.11601944444445,-117.88128333333333,POINT (-117.88128333333333 34.11601944444445),True,0.09629804641008377
53C0673,34.09603055555556,-117.93754722222222,POINT (-117.93754722222222 34.09603055555556),True,0.10741814225912094
53C0674,34.11396944444444,-117.8838638888889,POINT (-117.8838638888889 34.11396944444444),True,0.09629804641008377
53C0675,34.10046944444444,-117.91647222222223,POINT (-117.91647222222223 34.10046944444444),True,0.10962288826704025
53C0676,34.09252777777778,-117.94462222222222,POINT (-117.94462222222222 34.09252777777778),True,0.10895957797765732
53C0677,34.07433055555556,-117.96397777777779,POINT (-117.96397777777779 34.07433055555556),True,0.11301036924123764
53C0678,34.08763611111112,-117.94951666666667,POINT (-117.94951666666667 34.08763611111112),True,0.11132610589265823
53C0679,34.09948333333334,-117.92530833333333,POINT (-117.92530833333333 34.09948333333334),True,0.10741814225912094
53C0680,34.08722222222222,-117.95024166666667,POINT (-117.95024166666667 34.08722222222222),True,0.11132610589265823
53C0681,34.081830555555555,-117.95570833333333,POINT (-117.95570833333333 34.081830555555555),True,0.11132610589265823
53C0682,34.12193333333333,-117.86381944444445,POINT (-117.86381944444445 34.12193333333333),True,0.09420733153820038
53C0683,34.114311111111114,-118.01574444444445,POINT (-118.01574444444445 34.114311111111114),True,0.14721864461898804
53C0686,33.83501388888889,-118.07494166666666,POINT (-118.07494166666666 33.83501388888889),True,0.1210290864109993
53C0687,33.82945,-118.07498055555556,POINT (-118.07498055555556 33.82945),True,0.1210290864109993
53C0688,33.82591388888889,-118.074975,POINT (-118.074975 33.82591388888889),True,0.1210290864109993
53C0689,33.920091666666664,-118.03673611111111,POINT (-118.03673611111111 33.920091666666664),True,0.12989281117916107
53C0690,33.94642777777777,-118.04636944444444,POINT (-118.04636944444444 33.94642777777777),True,0.13179552555084229
53C0691,33.95295555555556,-118.0498361111111,POINT (-118.0498361111111 33.95295555555556),True,0.13179552555084229
53C0692,33.93904166666666,-118.03588611111111,POINT (-118.03588611111111 33.93904166666666),True,0.13391771912574768
53C0693,33.89168055555555,-118.0288861111111,POINT (-118.0288861111111 33.89168055555555),True,0.1287461370229721
53C0694,33.91278333333333,-118.3263861111111,POINT (-118.3263861111111 33.91278333333333),True,0.1486973762512207
53C0695,33.90150277777778,-118.32637222222222,POINT (-118.32637222222222 33.90150277777778),True,0.14479640126228333
53C0696,34.20932777777778,-118.23220833333333,POINT (-118.23220833333333 34.20932777777778),True,0.286795437335968
53C0697,34.0642,-117.97671666666668,POINT (-117.97671666666668 34.0642),True,0.12249033898115158
53C0698,34.06820555555556,-117.93029166666668,POINT (-117.93029166666668 34.06820555555556),True,0.10611050575971603
53C0699,34.067663888888895,-117.94088888888889,POINT (-117.94088888888889 34.067663888888895),True,0.10611050575971603
53C0700,34.06759166666667,-117.89885000000001,POINT (-117.89885000000001 34.06759166666667),True,0.10381767153739929
53C0701,34.06576111111111,-117.91653611111111,POINT (-117.91653611111111 34.06576111111111),True,0.10666675865650177
53C0702,34.07102777777778,-117.87638333333332,POINT (-117.87638333333332 34.07102777777778),True,0.09452150017023087
53C0704,34.13248611111111,-117.88124166666665,POINT (-117.88124166666665 34.13248611111111),True,0.0975772887468338
53C0705,34.13168611111111,-117.88996944444445,POINT (-117.88996944444445 34.13168611111111),True,0.0975772887468338
53C0706,34.143275,-117.85102222222221,POINT (-117.85102222222221 34.143275),True,0.09820917993783951
53C0707,34.11223888888889,-117.85501944444444,POINT (-117.85501944444444 34.11223888888889),True,0.09340701997280121
53C0708,34.11022222222223,-117.85842222222222,POINT (-117.85842222222222 34.11022222222223),True,0.09420733153820038
53C0709,34.121316666666665,-117.82009444444444,POINT (-117.82009444444444 34.121316666666665),True,0.09518991410732269
53C0710,34.08607777777778,-117.87743055555555,POINT (-117.87743055555555 34.08607777777778),True,0.09704525023698807
53C0712,33.89456388888889,-118.3337,POINT (-118.3337 33.89456388888889),True,0.14479640126228333
53C0713,33.887277777777776,-118.3351111111111,POINT (-118.3351111111111 33.887277777777776),True,0.1405315101146698
53C0714,33.871122222222226,-118.30905277777778,POINT (-118.30905277777778 33.871122222222226),True,0.1274559199810028
53C0715,33.87961111111111,-118.32636388888889,POINT (-118.32636388888889 33.87961111111111),True,0.1405315101146698
53C0718,33.8502,-118.15053333333334,POINT (-118.15053333333334 33.8502),True,0.11942428350448608
53C0719,33.845761111111116,-118.09908055555555,POINT (-118.09908055555555 33.845761111111116),True,0.1282082200050354
53C0721,33.84207777777778,-118.09412777777777,POINT (-118.09412777777777 33.84207777777778),True,0.1282082200050354
53C0722,33.83945833333333,-118.10838333333332,POINT (-118.10838333333332 33.83945833333333),True,0.12081767618656158
53C0723,33.835911111111116,-118.10839722222222,POINT (-118.10839722222222 33.835911111111116),True,0.12081767618656158
53C0725,33.82324722222223,-118.13369166666668,POINT (-118.13369166666668 33.82324722222223),True,0.11432480812072754
53C0726,33.81871944444445,-118.09153611111111,POINT (-118.09153611111111 33.81871944444445),True,0.11882810294628143
53C0727,33.81872777777778,-118.09092777777778,POINT (-118.09092777777778 33.81872777777778),True,0.11882810294628143
53C0728,33.810427777777775,-118.12991944444444,POINT (-118.12991944444444 33.810427777777775),True,0.11432480812072754
53C0729,33.818713888888894,-118.10974999999999,POINT (-118.10974999999999 33.818713888888894),True,0.11715292185544968
53C0730,33.76723888888889,-118.10510555555555,POINT (-118.10510555555555 33.76723888888889),True,0.11739575862884521
53C0731,34.06502222222222,-117.95097222222222,POINT (-117.95097222222222 34.06502222222222),True,0.103146031498909
53C0732,34.06515833333333,-117.95036944444445,POINT (-117.95036944444445 34.06515833333333),True,0.103146031498909
53C0733,34.06494444444444,-117.95905833333333,POINT (-117.95905833333333 34.06494444444444),True,0.11301036924123764
53C0734,34.020424999999996,-117.97122777777778,POINT (-117.97122777777778 34.020424999999996),True,0.10937297344207764
53C0735,34.159875,-118.2407861111111,POINT (-118.2407861111111 34.159875),True,0.27400362491607666
53C0736,34.15764444444444,-118.24673611111112,POINT (-118.24673611111112 34.15764444444444),True,0.3035453259944916
53C0737,34.15755,-118.250175,POINT (-118.250175 34.15755),True,0.3035453259944916
53C0741,34.15833333333333,-118.26678333333334,POINT (-118.26678333333334 34.15833333333333),True,0.32322290539741516
53C0742,34.156708333333334,-118.27106111111111,POINT (-118.27106111111111 34.156708333333334),True,0.32322290539741516
53C0743,34.15891111111111,-118.26396666666666,POINT (-118.26396666666666 34.15891111111111),True,0.31916314363479614
53C0745,34.16573888888889,-118.23333611111111,POINT (-118.23333611111111 34.16573888888889),True,0.27400362491607666
53C0748,34.16745833333333,-118.29351666666666,POINT (-118.29351666666666 34.16745833333333),True,0.3447028398513794
53C0749,34.17245277777778,-118.30168055555555,POINT (-118.30168055555555 34.17245277777778),True,0.3447028398513794
53C0751,34.172155555555555,-118.30200277777777,POINT (-118.30200277777777 34.172155555555555),True,0.3447028398513794
53C0752,34.16441388888889,-118.30449722222222,POINT (-118.30449722222222 34.16441388888889),True,0.3447028398513794
53C0754,34.17182777777778,-118.30948611111111,POINT (-118.30948611111111 34.17182777777778),True,0.3644556403160095
53C0755,34.174455555555554,-118.17075277777778,POINT (-118.17075277777778 34.174455555555554),True,0.20130036771297455
53C0756,34.155994444444445,-118.16810555555556,POINT (-118.16810555555556 34.155994444444445),True,0.1459174007177353
53C0757,34.12609444444445,-118.16604166666667,POINT (-118.16604166666667 34.12609444444445),True,0.1778627336025238
53C0758,34.14658611111111,-118.16385555555556,POINT (-118.16385555555556 34.14658611111111),True,0.1459174007177353
53C0759,34.13385,-118.16749166666668,POINT (-118.16749166666668 34.13385),True,0.1778627336025238
53C0760,34.12393333333333,-118.15084166666668,POINT (-118.15084166666668 34.12393333333333),True,0.17470695078372955
53C0762,34.209950000000006,-118.23789166666667,POINT (-118.23789166666667 34.209950000000006),True,0.286795437335968
53C0763,34.20770277777778,-118.23428055555556,POINT (-118.23428055555556 34.20770277777778),True,0.3023824393749237
53C0764,34.20668888888889,-118.23545555555556,POINT (-118.23545555555556 34.20668888888889),True,0.3023824393749237
53C0765,34.149877777777775,-118.08881666666666,POINT (-118.08881666666666 34.149877777777775),True,0.18105536699295044
53C0766,34.20413611111111,-118.23768055555556,POINT (-118.23768055555556 34.20413611111111),True,0.3023824393749237
53C0767,34.18731944444444,-118.227225,POINT (-118.227225 34.18731944444444),True,0.25582951307296753
53C0768,34.213300000000004,-118.2355,POINT (-118.2355 34.213300000000004),True,0.286795437335968
53C0769,34.21050555555556,-118.2306138888889,POINT (-118.2306138888889 34.21050555555556),True,0.286795437335968
53C0770,34.213775000000005,-118.22773611111111,POINT (-118.22773611111111 34.213775000000005),True,0.286795437335968
53C0771,34.178352777777775,-118.22669444444445,POINT (-118.22669444444445 34.178352777777775),True,0.25582951307296753
53C0772,33.84215277777778,-118.28975,POINT (-118.28975 33.84215277777778),True,0.11698656529188156
53C0773,34.06734166666667,-117.96924166666666,POINT (-117.96924166666666 34.06734166666667),True,0.11301036924123764
53C0775,34.11916111111111,-118.78100277777777,POINT (-118.78100277777777 34.11916111111111),True,0.2604197859764099
53C0776,33.92198333333333,-117.99423055555556,POINT (-117.99423055555556 33.92198333333333),True,0.1413005292415619
53C0777,33.86647777777778,-118.27298611111111,POINT (-118.27298611111111 33.86647777777778),True,0.1147092878818512
53C0778,33.984997222222226,-118.41320555555556,POINT (-118.41320555555556 33.984997222222226),True,0.27659013867378235
53C0779,34.01940833333333,-117.73965,POINT (-117.73965 34.01940833333333),True,0.09844189137220383
53C0780,34.119841666666666,-117.82879722222222,POINT (-117.82879722222222 34.119841666666666),True,0.09575620293617249
53C0782,33.85375555555556,-118.15051944444446,POINT (-118.15051944444446 33.85375555555556),True,0.11942428350448608
53C0783,34.06401944444444,-117.79714722222222,POINT (-117.79714722222222 34.06401944444444),True,0.09854042530059814
53C0785L,34.174216666666666,-118.0955,POINT (-118.0955 34.174216666666666),True,0.19809550046920776
53C0785R,34.17403611111111,-118.09545,POINT (-118.09545 34.17403611111111),True,0.19809550046920776
53C0786,34.01189166666666,-118.20686666666667,POINT (-118.20686666666667 34.01189166666666),True,0.2434520572423935
53C0787,34.07857222222223,-118.08191944444444,POINT (-118.08191944444444 34.07857222222223),True,0.18455050885677338
53C0788,34.09778611111111,-117.75599722222222,POINT (-117.75599722222222 34.09778611111111),True,0.0935053899884224
53C0791,34.08848888888889,-117.75601666666667,POINT (-117.75601666666667 34.08848888888889),True,0.0934743881225586
53C0792,33.846338888888894,-118.05867222222221,POINT (-118.05867222222221 33.846338888888894),True,0.12342199683189392
53C0793,34.01259722222222,-117.9541138888889,POINT (-117.9541138888889 34.01259722222222),True,0.10705822706222534
53C0794,34.158425,-118.08774722222222,POINT (-118.08774722222222 34.158425),True,0.2069930136203766
53C0795,33.83555833333334,-118.29910833333334,POINT (-118.29910833333334 33.83555833333334),True,0.12013660371303558
53C0796,34.150863888888885,-118.08869999999999,POINT (-118.08869999999999 34.150863888888885),True,0.18105536699295044
53C0798,34.13968333333333,-118.82986388888888,POINT (-118.82986388888888 34.13968333333333),True,0.24868878722190857
53C0799,34.49718055555556,-118.6125611111111,POINT (-118.6125611111111 34.49718055555556),True,0.4647754430770874
53C0800,34.150016666666666,-118.69773611111111,POINT (-118.69773611111111 34.150016666666666),True,0.39803436398506165
53C0801L,33.767894444444444,-118.10319722222222,POINT (-118.10319722222222 33.767894444444444),True,0.11739575862884521
53C0801R,33.76788888888889,-118.10303611111111,POINT (-118.10303611111111 33.76788888888889),True,0.11739575862884521
53C0802L,33.76544722222222,-118.10348888888889,POINT (-118.10348888888889 33.76544722222222),True,0.11739575862884521
53C0802R,33.76533611111111,-118.1033361111111,POINT (-118.1033361111111 33.76533611111111),True,0.11739575862884521
53C0803,34.11383611111111,-117.8480861111111,POINT (-117.8480861111111 34.11383611111111),True,0.09340701997280121
53C0804,34.10754166666667,-117.86370555555555,POINT (-117.86370555555555 34.10754166666667),True,0.09428134560585022
53C0805,34.37895833333334,-118.55254166666667,POINT (-118.55254166666667 34.37895833333334),True,0.6948341727256775
53C0806,34.082436111111114,-117.881175,POINT (-117.881175 34.082436111111114),True,0.09704525023698807
53C0807,34.543194444444445,-117.9549138888889,POINT (-117.9549138888889 34.543194444444445),True,0.10298554599285126
53C0811,34.76098888888889,-118.54433055555555,POINT (-118.54433055555555 34.76098888888889),True,0.11811858415603638
53C0812,34.62006944444445,-118.23339722222222,POINT (-118.23339722222222 34.62006944444445),True,0.10040780901908875
53C0813,34.51801111111111,-117.97481944444445,POINT (-117.97481944444445 34.51801111111111),True,0.11632659286260605
53C0814,34.49243055555556,-117.76510277777778,POINT (-117.76510277777778 34.49243055555556),True,0.0810147151350975
53C0815,33.87071111111111,-118.02859166666667,POINT (-118.02859166666667 33.87071111111111),True,0.1310482621192932
53C0816,34.001397222222224,-117.87187777777777,POINT (-117.87187777777777 34.001397222222224),True,0.10831141471862793
53C0817,33.76518611111111,-118.20175,POINT (-118.20175 33.76518611111111),True,0.08247876167297363
53C0818,33.81751666666667,-118.07494166666666,POINT (-118.07494166666666 33.81751666666667),True,0.11890606582164764
53C0820,33.8071,-118.11445833333333,POINT (-118.11445833333333 33.8071),True,0.11701906472444534
53C0823,33.762744444444444,-118.20583611111111,POINT (-118.20583611111111 33.762744444444444),True,0.08247876167297363
53C0824,33.848597222222224,-118.26466944444445,POINT (-118.26466944444445 33.848597222222224),True,0.12061350047588348
53C0825,33.804063888888884,-118.29020277777778,POINT (-118.29020277777778 33.804063888888884),True,0.11462071537971497
53C0826,34.38891666666667,-118.54829166666667,POINT (-118.54829166666667 34.38891666666667),True,0.6948341727256775
53C0827,34.00864722222222,-118.21813055555556,POINT (-118.21813055555556 34.00864722222222),True,0.2294842004776001
53C0828,34.13220277777778,-118.822125,POINT (-118.822125 34.13220277777778),True,0.25545409321784973
53C0830,33.937555555555555,-118.02022222222222,POINT (-118.02022222222222 33.937555555555555),True,0.13885700702667236
53C0831,34.11428611111111,-117.84623888888889,POINT (-117.84623888888889 34.11428611111111),True,0.09340701997280121
53C0832,33.76938611111111,-118.20328888888889,POINT (-118.20328888888889 33.76938611111111),True,0.08247876167297363
53C0833,33.80838333333333,-118.29018055555555,POINT (-118.29018055555555 33.80838333333333),True,0.11407959461212158
53C0835,33.81038888888889,-118.11434166666666,POINT (-118.11434166666666 33.81038888888889),True,0.11715292185544968
53C0836,34.14696111111111,-117.837525,POINT (-117.837525 34.14696111111111),True,0.08163227140903473
53C0837,33.937461111111105,-118.01501944444445,POINT (-118.01501944444445 33.937461111111105),True,0.13885700702667236
53C0839,34.15071111111111,-118.75855,POINT (-118.75855 34.15071111111111),True,0.31940966844558716
53C0840,34.388244444444446,-118.54599999999999,POINT (-118.54599999999999 34.388244444444446),True,0.6948341727256775
53C0841,33.85357777777778,-118.13226944444443,POINT (-118.13226944444443 33.85357777777778),True,0.1236765906214714
53C0844,33.93038055555555,-118.1751888888889,POINT (-118.1751888888889 33.93038055555555),True,0.16642609238624573
53C0845,33.82438888888889,-118.23010277777777,POINT (-118.23010277777777 33.82438888888889),True,0.10498673468828201
53C0846,34.034663888888886,-117.94345555555556,POINT (-117.94345555555556 34.034663888888886),True,0.10534671694040298
53C0847,34.136155555555554,-118.72631944444444,POINT (-118.72631944444444 34.136155555555554),True,0.330371230840683
53C0848,34.145630555555556,-118.74005555555556,POINT (-118.74005555555556 34.145630555555556),True,0.3625471591949463
53C0849,34.143575,-118.75604722222222,POINT (-118.75604722222222 34.143575),True,0.33651965856552124
53C0850,33.927258333333334,-118.15895277777778,POINT (-118.15895277777778 33.927258333333334),True,0.16638582944869995
53C0851,34.49671111111111,-118.62187222222222,POINT (-118.62187222222222 34.49671111111111),True,0.4647754430770874
53C0852,33.85211388888889,-118.34456666666667,POINT (-118.34456666666667 33.85211388888889),True,0.14183039963245392
53C0853,34.029891666666664,-117.92675,POINT (-117.92675 34.029891666666664),True,0.1065489798784256
53C0854,34.051472222222216,-118.0833,POINT (-118.0833 34.051472222222216),True,0.17487099766731262
53C0855,34.37049722222222,-118.55756666666666,POINT (-118.55756666666666 34.37049722222222),True,0.8007503747940063
53C0858,33.80608611111111,-118.29829166666667,POINT (-118.29829166666667 33.80608611111111),True,0.11901222169399261
53C0859,34.07005555555556,-118.2258638888889,POINT (-118.2258638888889 34.07005555555556),True,0.25958168506622314
53C0860,34.19019722222222,-118.1821388888889,POINT (-118.1821388888889 34.19019722222222),True,0.17020964622497559
53C0861,34.36142777777778,-118.55582222222222,POINT (-118.55582222222222 34.36142777777778),True,0.8007503747940063
53C0862,34.143280555555556,-118.76416111111111,POINT (-118.76416111111111 34.143280555555556),True,0.31940966844558716
53C0863,34.124769444444446,-118.15013611111112,POINT (-118.15013611111112 34.124769444444446),True,0.17470695078372955
53C0864,33.79956111111111,-118.18058888888889,POINT (-118.18058888888889 33.79956111111111),True,0.08850707113742828
53C0865,33.84463055555556,-118.28422777777777,POINT (-118.28422777777777 33.84463055555556),True,0.11698656529188156
53C0867,34.00982777777778,-118.2196388888889,POINT (-118.2196388888889 34.00982777777778),True,0.2294842004776001
53C0868,34.01437222222222,-118.22292777777778,POINT (-118.22292777777778 34.01437222222222),True,0.2294842004776001
53C0870,34.6821,-118.16362222222223,POINT (-118.16362222222223 34.6821),True,0.10226558148860931
53C0871,34.684377777777776,-118.16551111111112,POINT (-118.16551111111112 34.684377777777776),True,0.10226558148860931
53C0872,34.68928888888889,-118.16857222222222,POINT (-118.16857222222222 34.68928888888889),True,0.10226558148860931
53C0874,34.696625,-118.16939444444445,POINT (-118.16939444444445 34.696625),True,0.09985309839248657
53C0875,34.031905555555554,-118.37542499999999,POINT (-118.37542499999999 34.031905555555554),True,0.35918551683425903
53C0876,34.02200555555555,-118.37867777777777,POINT (-118.37867777777777 34.02200555555555),True,0.3147246539592743
53C0877,34.00695,-118.39581666666668,POINT (-118.39581666666668 34.00695),True,0.3030797839164734
53C0879,34.078747222222226,-117.88338055555556,POINT (-117.88338055555556 34.078747222222226),True,0.09704525023698807
53C0881,33.912349999999996,-118.42518611111112,POINT (-118.42518611111112 33.912349999999996),True,0.20683038234710693
53C0883,34.10245555555556,-117.7738,POINT (-117.7738 34.10245555555556),True,0.09485878050327301
53C0885,33.78253333333333,-118.20790555555556,POINT (-118.20790555555556 33.78253333333333),True,0.08738056570291519
53C0887,34.13961388888889,-117.85645,POINT (-117.85645 34.13961388888889),True,0.0963052362203598
53C0888,34.138041666666666,-117.8592361111111,POINT (-117.8592361111111 34.138041666666666),True,0.09519080072641373
53C0889,33.75525,-118.20008333333334,POINT (-118.20008333333334 33.75525),True,0.09629738330841064
53C0890L,33.75641666666667,-118.20077777777779,POINT (-118.20077777777779 33.75641666666667),True,0.09629738330841064
53C0890R,33.75644444444445,-118.20044444444444,POINT (-118.20044444444444 33.75644444444445),True,0.09629738330841064
53C0891,34.154691666666665,-118.7912361111111,POINT (-118.7912361111111 34.154691666666665),True,0.3125818371772766
53C0892L,33.765169444444446,-118.19805555555556,POINT (-118.19805555555556 33.765169444444446),True,0.08247876167297363
53C0892R,33.76510833333333,-118.19778611111111,POINT (-118.19778611111111 33.76510833333333),True,0.08247876167297363
53C0903,33.77491388888889,-118.20313055555556,POINT (-118.20313055555556 33.77491388888889),True,0.08247876167297363
53C0907,33.89718611111111,-118.23753611111111,POINT (-118.23753611111111 33.89718611111111),True,0.1405661553144455
53C0908,33.90320555555555,-118.24161944444444,POINT (-118.24161944444444 33.90320555555555),True,0.1405661553144455
53C0909,34.10331388888889,-118.09301111111111,POINT (-118.09301111111111 34.10331388888889),True,0.1749982386827469
53C0913,34.093894444444445,-118.11255833333333,POINT (-118.11255833333333 34.093894444444445),True,0.17352886497974396
53C0916,34.05842777777777,-117.75916111111111,POINT (-117.75916111111111 34.05842777777777),True,0.09632546454668045
53C0917,34.04993888888889,-117.72355277777778,POINT (-117.72355277777778 34.04993888888889),True,0.09222830832004547
53C0918,34.05886666666667,-117.74162222222222,POINT (-117.74162222222222 34.05886666666667),True,0.09192031621932983
53C0919,34.044725,-117.72591666666666,POINT (-117.72591666666666 34.044725),True,0.09352318197488785
53C0920,34.287191666666665,-118.42612777777778,POINT (-118.42612777777778 34.287191666666665),True,0.6984986662864685
53C0921,34.28372777777778,-118.42823333333334,POINT (-118.42823333333334 34.28372777777778),True,0.6984986662864685
53C0922,34.04105833333333,-117.72694166666666,POINT (-117.72694166666666 34.04105833333333),True,0.09617279469966888
53C0924,33.993252777777776,-117.90513333333334,POINT (-117.90513333333334 33.993252777777776),True,0.11018221080303192
53C0925,33.89581388888889,-118.23603888888888,POINT (-118.23603888888888 33.89581388888889),True,0.1405661553144455
53C0926,34.001775,-117.93853055555556,POINT (-117.93853055555556 34.001775),True,0.10678429156541824
53C0927,33.76698611111111,-118.20798888888889,POINT (-118.20798888888889 33.76698611111111),True,0.08247876167297363
53C0928,33.79762222222222,-118.28898333333333,POINT (-118.28898333333333 33.79762222222222),True,0.11462071537971497
53C0930,33.778999999999996,-118.20923611111111,POINT (-118.20923611111111 33.778999999999996),True,0.09808501601219177
53C0931,33.77793611111111,-118.20641111111111,POINT (-118.20641111111111 33.77793611111111),True,0.08738056570291519
53C0932,33.776380555555555,-118.2041138888889,POINT (-118.2041138888889 33.776380555555555),True,0.08738056570291519
53C0933,33.77561388888889,-118.20321111111112,POINT (-118.20321111111112 33.77561388888889),True,0.08738056570291519
